date,region,category,channel,sales_rep,quantity,unit_price,revenue,cost,profit,order_id
2023-06-19,East,Fashion,Online,SR017,1,2900.1,2900.1,1682.06,1218.04,ORD354928
2023-06-19,West,Grocery,Mobile App,SR021,1,736.76,736.76,648.35,88.41,ORD941477
2023-06-19,South,Sports,Mobile App,SR013,2,3821.82,7643.63,5350.54,2293.09,ORD678365
2023-06-19,South,Electronics,Mobile App,SR028,3,20704.68,62114.03,50933.5,11180.53,ORD730154
2023-06-19,West,Grocery,Retail Store,SR022,5,775.34,3876.72,3411.51,465.21,ORD757057
2023-06-19,East,Beauty,Retail Store,SR029,4,2039.86,8159.43,3671.74,4487.69,ORD161316
2023-06-19,South,Fashion,Online,SR029,3,2907.1,8721.3,5058.35,3662.95,ORD138755
2023-06-19,North,Beauty,Mobile App,SR007,5,2428.79,12143.96,5464.78,6679.18,ORD339248
2023-06-19,South,Electronics,Online,SR014,4,18951.4,75805.61,62160.6,13645.01,ORD993349
2023-06-19,East,Grocery,Retail Store,SR003,2,880.79,1761.58,1550.19,211.39,ORD677439
2023-06-19,Central,Home & Kitchen,Retail Store,SR008,4,5302.7,21210.8,15271.78,5939.02,ORD588687
2023-06-19,South,Beauty,Mobile App,SR006,4,1892.11,7568.45,3405.8,4162.65,ORD325097
2023-06-19,North,Sports,Online,SR008,1,4323.11,4323.11,3026.18,1296.93,ORD451881
2023-06-19,West,Grocery,Online,SR007,2,666.4,1332.8,1172.86,159.94,ORD890376
2023-06-19,Central,Fashion,Online,SR019,4,3159.17,12636.68,7329.27,5307.41,ORD301863
2023-06-19,Central,Electronics,Marketplace,SR008,1,18872.64,18872.64,15475.56,3397.08,ORD296309
2023-06-19,East,Electronics,Retail Store,SR002,1,20438.43,20438.43,16759.51,3678.92,ORD690192
2023-06-19,North,Fashion,Mobile App,SR030,1,2976.53,2976.53,1726.39,1250.14,ORD310615
2023-06-19,East,Grocery,Retail Store,SR030,1,849.21,849.21,747.3,101.91,ORD804453
2023-06-19,East,Grocery,Online,SR025,5,793.0,3964.98,3489.18,475.8,ORD107198
2023-06-19,North,Beauty,Online,SR007,2,1852.55,3705.1,1667.29,2037.81,ORD242530
2023-06-19,East,Sports,Online,SR007,2,3356.24,6712.48,4698.74,2013.74,ORD586262
2023-06-19,North,Fashion,Mobile App,SR028,4,2813.87,11255.49,6528.18,4727.31,ORD474316
2023-06-19,Central,Fashion,Online,SR025,4,3165.74,12662.96,7344.52,5318.44,ORD727708
2023-06-19,East,Home & Kitchen,Mobile App,SR015,2,5854.52,11709.03,8430.5,3278.53,ORD607665
2023-06-19,West,Home & Kitchen,Retail Store,SR014,5,4725.07,23625.34,17010.24,6615.1,ORD637151
2023-06-19,West,Fashion,Mobile App,SR011,4,2807.54,11230.15,6513.49,4716.66,ORD170663
2023-06-19,West,Beauty,Retail Store,SR020,4,2173.12,8692.47,3911.61,4780.86,ORD970546
2023-06-19,North,Fashion,Online,SR021,1,2933.59,2933.59,1701.48,1232.11,ORD294899
2023-06-19,East,Grocery,Retail Store,SR014,3,724.67,2174.02,1913.14,260.88,ORD916483
2023-06-19,North,Beauty,Mobile App,SR029,2,2355.28,4710.55,2119.75,2590.8,ORD894063
2023-06-19,North,Grocery,Retail Store,SR014,5,763.77,3818.83,3360.57,458.26,ORD534915
2023-06-19,East,Fashion,Retail Store,SR012,1,2749.21,2749.21,1594.54,1154.67,ORD136039
2023-06-19,North,Beauty,Online,SR002,5,1836.0,9179.99,4131.0,5048.99,ORD189897
2023-06-19,West,Sports,Online,SR022,2,3269.87,6539.74,4577.82,1961.92,ORD918883
2023-06-19,North,Sports,Online,SR015,1,3614.92,3614.92,2530.44,1084.48,ORD433700
2023-06-19,North,Grocery,Mobile App,SR016,2,752.88,1505.76,1325.07,180.69,ORD303379
2023-06-19,East,Sports,Online,SR003,2,3930.43,7860.86,5502.6,2358.26,ORD948611
2023-06-19,North,Electronics,Retail Store,SR027,5,20501.77,102508.86,84057.27,18451.59,ORD592315
2023-06-19,North,Home & Kitchen,Retail Store,SR018,1,5763.64,5763.64,4149.82,1613.82,ORD945292
2023-06-19,West,Fashion,Online,SR017,1,3047.25,3047.25,1767.41,1279.84,ORD475999
2023-06-19,South,Fashion,Retail Store,SR014,1,2699.75,2699.75,1565.86,1133.89,ORD463739
2023-06-19,East,Grocery,Mobile App,SR030,4,778.3,3113.18,2739.6,373.58,ORD948812
2023-06-19,West,Beauty,Online,SR004,5,2020.8,10104.01,4546.8,5557.21,ORD240299
2023-06-19,South,Sports,Mobile App,SR012,3,4252.51,12757.54,8930.28,3827.26,ORD812325
2023-06-19,South,Fashion,Mobile App,SR018,4,3058.2,12232.82,7095.04,5137.78,ORD853413
2023-06-19,Central,Grocery,Retail Store,SR019,1,844.99,844.99,743.59,101.4,ORD565001
2023-06-19,South,Fashion,Online,SR004,5,3019.12,15095.6,8755.45,6340.15,ORD585193
2023-06-19,North,Beauty,Mobile App,SR014,1,2328.89,2328.89,1048.0,1280.89,ORD467369
2023-06-19,South,Home & Kitchen,Online,SR029,4,5000.61,20002.43,14401.75,5600.68,ORD999254
2023-06-19,South,Electronics,Online,SR025,5,20961.19,104805.96,85940.89,18865.07,ORD186495
2023-06-19,North,Electronics,Online,SR009,2,22688.54,45377.09,37209.21,8167.88,ORD896933
2023-06-19,East,Home & Kitchen,Mobile App,SR018,2,5048.14,10096.28,7269.32,2826.96,ORD941796
2023-06-19,South,Grocery,Mobile App,SR009,2,845.11,1690.22,1487.39,202.83,ORD374209
2023-06-19,Central,Electronics,Mobile App,SR027,1,23657.36,23657.36,19399.04,4258.32,ORD199251
2023-06-19,South,Fashion,Marketplace,SR011,4,3287.88,13151.52,7627.88,5523.64,ORD510367
2023-06-19,East,Grocery,Mobile App,SR023,5,859.48,4297.4,3781.71,515.69,ORD770340
2023-06-19,North,Sports,Mobile App,SR025,1,4066.93,4066.93,2846.85,1220.08,ORD562044
2023-06-19,North,Grocery,Mobile App,SR020,4,820.16,3280.64,2886.96,393.68,ORD652184
2023-06-19,East,Fashion,Online,SR021,2,2882.57,5765.14,3343.78,2421.36,ORD766380
2023-06-19,West,Electronics,Retail Store,SR005,4,19040.92,76163.67,62454.21,13709.46,ORD479562
2023-06-19,Central,Grocery,Online,SR029,3,737.9,2213.69,1948.05,265.64,ORD134672
2023-06-19,South,Sports,Retail Store,SR022,5,3819.74,19098.7,13369.09,5729.61,ORD539682
2023-06-19,South,Beauty,Retail Store,SR024,3,2085.33,6256.0,2815.2,3440.8,ORD754054
2023-06-19,West,Electronics,Marketplace,SR023,3,23184.58,69553.75,57034.08,12519.67,ORD452245
2023-06-19,South,Grocery,Mobile App,SR007,4,734.35,2937.41,2584.92,352.49,ORD527850
2023-06-19,Central,Beauty,Online,SR014,3,2210.07,6630.21,2983.59,3646.62,ORD330275
2023-06-19,Central,Sports,Mobile App,SR023,1,3710.85,3710.85,2597.59,1113.26,ORD486843
2023-06-19,North,Beauty,Online,SR026,4,2219.32,8877.29,3994.78,4882.51,ORD163891
2023-06-19,North,Fashion,Online,SR009,1,2537.23,2537.23,1471.59,1065.64,ORD179942
2023-06-19,West,Fashion,Mobile App,SR008,4,3279.16,13116.66,7607.66,5509.0,ORD420851
2023-06-19,North,Sports,Retail Store,SR022,5,4100.33,20501.65,14351.16,6150.49,ORD825789
2023-06-19,South,Sports,Retail Store,SR005,2,4226.77,8453.55,5917.48,2536.07,ORD538142
2023-06-19,North,Beauty,Retail Store,SR019,5,2126.05,10630.27,4783.62,5846.65,ORD678887
2023-06-19,East,Sports,Online,SR014,3,3515.19,10545.58,7381.91,3163.67,ORD502688
2023-06-19,South,Fashion,Online,SR010,1,2819.05,2819.05,1635.05,1184.0,ORD713267
2023-06-19,Central,Fashion,Marketplace,SR005,1,3251.43,3251.43,1885.83,1365.6,ORD611358
2023-06-19,East,Electronics,Online,SR008,2,23515.54,47031.08,38565.49,8465.59,ORD266084
2023-06-19,East,Sports,Online,SR029,2,3267.48,6534.96,4574.47,1960.49,ORD527536
2023-06-19,South,Fashion,Marketplace,SR027,3,2726.3,8178.91,4743.77,3435.14,ORD982283
2023-06-19,West,Fashion,Marketplace,SR012,4,2759.41,11037.62,6401.82,4635.8,ORD999863
2023-06-19,West,Sports,Retail Store,SR022,5,4247.7,21238.48,14866.94,6371.54,ORD655332
2023-06-19,East,Grocery,Mobile App,SR026,4,846.25,3385.01,2978.81,406.2,ORD943282
2023-06-19,North,Grocery,Mobile App,SR013,2,790.93,1581.86,1392.04,189.82,ORD239489
2023-06-20,North,Electronics,Mobile App,SR007,5,23455.05,117275.24,96165.7,21109.54,ORD362738
2023-06-20,West,Beauty,Retail Store,SR007,3,1952.32,5856.97,2635.64,3221.33,ORD306853
2023-06-20,West,Fashion,Online,SR007,1,2674.08,2674.08,1550.97,1123.11,ORD833343
2023-06-20,West,Electronics,Mobile App,SR025,5,22125.9,110629.48,90716.17,19913.31,ORD995883
2023-06-20,North,Fashion,Retail Store,SR009,3,2860.56,8581.68,4977.37,3604.31,ORD162104
2023-06-20,West,Beauty,Online,SR015,4,2238.2,8952.8,4028.76,4924.04,ORD469932
2023-06-20,North,Electronics,Mobile App,SR009,1,22748.39,22748.39,18653.68,4094.71,ORD928907
2023-06-20,Central,Beauty,Online,SR006,3,2319.88,6959.65,3131.84,3827.81,ORD711901
2023-06-20,North,Grocery,Mobile App,SR024,2,700.16,1400.33,1232.29,168.04,ORD370662
2023-06-20,Central,Electronics,Mobile App,SR024,4,22557.41,90229.64,73988.3,16241.34,ORD217067
2023-06-20,South,Beauty,Mobile App,SR014,3,2189.6,6568.81,2955.96,3612.85,ORD540063
2023-06-20,West,Fashion,Mobile App,SR015,2,3114.03,6228.06,3612.27,2615.79,ORD234520
2023-06-20,South,Electronics,Online,SR009,3,19648.43,58945.3,48335.15,10610.15,ORD195153
2023-06-20,North,Fashion,Online,SR010,4,2974.27,11897.08,6900.31,4996.77,ORD982984
2023-06-20,South,Sports,Online,SR018,2,4244.27,8488.55,5941.98,2546.57,ORD964137
2023-06-20,East,Grocery,Marketplace,SR013,4,741.96,2967.84,2611.7,356.14,ORD591129
2023-06-20,West,Grocery,Online,SR004,1,829.06,829.06,729.57,99.49,ORD551557
2023-06-20,Central,Grocery,Online,SR014,5,690.73,3453.63,3039.19,414.44,ORD166958
2023-06-20,East,Fashion,Mobile App,SR007,3,3016.29,9048.86,5248.34,3800.52,ORD715655
2023-06-20,Central,Fashion,Online,SR018,1,2661.93,2661.93,1543.92,1118.01,ORD204885
2023-06-20,Central,Electronics,Mobile App,SR004,2,21231.02,42462.03,34818.86,7643.17,ORD760620
2023-06-20,South,Electronics,Online,SR005,1,21628.33,21628.33,17735.23,3893.1,ORD713512
2023-06-20,East,Fashion,Online,SR007,1,3048.72,3048.72,1768.26,1280.46,ORD280565
2023-06-20,West,Fashion,Mobile App,SR010,2,3103.01,6206.02,3599.49,2606.53,ORD928845
2023-06-20,East,Fashion,Retail Store,SR028,1,2954.64,2954.64,1713.69,1240.95,ORD912166
2023-06-20,North,Fashion,Online,SR004,4,3337.28,13349.12,7742.49,5606.63,ORD561715
2023-06-20,North,Electronics,Online,SR028,2,21738.38,43476.76,35650.94,7825.82,ORD505765
2023-06-20,North,Sports,Retail Store,SR025,1,3590.36,3590.36,2513.25,1077.11,ORD244912
2023-06-20,South,Grocery,Online,SR001,5,674.51,3372.54,2967.84,404.7,ORD826122
2023-06-20,East,Fashion,Online,SR028,3,3110.55,9331.64,5412.35,3919.29,ORD713494
2023-06-20,South,Home & Kitchen,Retail Store,SR014,5,5625.7,28128.52,20252.53,7875.99,ORD844314
2023-06-20,East,Electronics,Online,SR014,4,20767.4,83069.58,68117.06,14952.52,ORD822870
2023-06-20,South,Grocery,Online,SR014,3,677.08,2031.24,1787.49,243.75,ORD733228
2023-06-20,Central,Sports,Retail Store,SR030,4,3440.64,13762.54,9633.78,4128.76,ORD162307
2023-06-20,South,Electronics,Online,SR012,3,20474.14,61422.43,50366.39,11056.04,ORD411957
2023-06-20,North,Electronics,Mobile App,SR006,1,19362.95,19362.95,15877.62,3485.33,ORD998675
2023-06-20,South,Sports,Retail Store,SR029,2,3825.07,7650.15,5355.1,2295.05,ORD339009
2023-06-20,East,Grocery,Mobile App,SR015,4,867.69,3470.77,3054.28,416.49,ORD124633
2023-06-20,East,Fashion,Retail Store,SR026,5,2759.38,13796.88,8002.19,5794.69,ORD787126
2023-06-20,North,Sports,Mobile App,SR013,4,4098.85,16395.39,11476.77,4918.62,ORD762038
2023-06-20,North,Electronics,Online,SR025,2,22693.07,45386.14,37216.63,8169.51,ORD938469
2023-06-20,North,Beauty,Marketplace,SR022,2,2291.56,4583.12,2062.4,2520.72,ORD313255
2023-06-20,East,Home & Kitchen,Mobile App,SR004,5,6054.41,30272.07,21795.89,8476.18,ORD313038
2023-06-20,West,Electronics,Marketplace,SR011,5,23963.98,119819.9,98252.32,21567.58,ORD414538
2023-06-20,South,Grocery,Online,SR002,3,653.31,1959.94,1724.75,235.19,ORD738246
2023-06-20,South,Grocery,Online,SR027,2,713.34,1426.68,1255.48,171.2,ORD491159
2023-06-20,East,Beauty,Mobile App,SR008,2,2092.72,4185.44,1883.45,2301.99,ORD717902
2023-06-20,South,Beauty,Online,SR002,1,1930.11,1930.11,868.55,1061.56,ORD465595
2023-06-20,East,Fashion,Retail Store,SR024,4,3212.71,12850.84,7453.49,5397.35,ORD918184
2023-06-20,West,Beauty,Retail Store,SR021,2,2338.52,4677.04,2104.67,2572.37,ORD192577
2023-06-20,North,Electronics,Online,SR009,2,21942.33,43884.67,35985.43,7899.24,ORD964437
2023-06-20,Central,Home & Kitchen,Mobile App,SR011,4,4855.98,19423.92,13985.22,5438.7,ORD136951
2023-06-20,West,Electronics,Marketplace,SR020,4,23451.37,93805.48,76920.49,16884.99,ORD404142
2023-06-20,East,Electronics,Online,SR019,4,18539.18,74156.7,60808.49,13348.21,ORD561674
2023-06-20,East,Electronics,Online,SR023,1,20041.06,20041.06,16433.67,3607.39,ORD263385
2023-06-20,South,Sports,Mobile App,SR005,2,3934.83,7869.66,5508.76,2360.9,ORD223712
2023-06-20,West,Grocery,Retail Store,SR010,2,859.55,1719.1,1512.81,206.29,ORD166961
2023-06-20,North,Beauty,Marketplace,SR023,2,1991.7,3983.4,1792.53,2190.87,ORD151075
2023-06-20,West,Fashion,Mobile App,SR018,4,2835.62,11342.46,6578.63,4763.83,ORD541172
2023-06-20,North,Beauty,Online,SR027,3,1984.18,5952.55,2678.65,3273.9,ORD911855
2023-06-20,Central,Fashion,Online,SR009,2,3155.88,6311.76,3660.82,2650.94,ORD253612
2023-06-20,North,Electronics,Online,SR015,1,21872.28,21872.28,17935.27,3937.01,ORD813327
2023-06-20,North,Beauty,Online,SR011,2,2089.0,4178.0,1880.1,2297.9,ORD330370
2023-06-20,North,Fashion,Mobile App,SR019,5,2637.01,13185.07,7647.34,5537.73,ORD855574
2023-06-20,West,Grocery,Mobile App,SR004,4,666.65,2666.61,2346.62,319.99,ORD291524
2023-06-20,South,Fashion,Retail Store,SR016,5,3082.81,15414.06,8940.15,6473.91,ORD700276
2023-06-20,South,Sports,Online,SR018,1,4004.22,4004.22,2802.95,1201.27,ORD914653
2023-06-20,North,Sports,Online,SR022,4,3232.24,12928.97,9050.28,3878.69,ORD315769
2023-06-20,North,Beauty,Online,SR008,3,2072.3,6216.89,2797.6,3419.29,ORD477005
2023-06-20,West,Grocery,Online,SR028,2,693.05,1386.09,1219.76,166.33,ORD328794
2023-06-20,North,Electronics,Online,SR022,1,18848.4,18848.4,15455.69,3392.71,ORD452525
2023-06-20,East,Grocery,Online,SR001,3,678.45,2035.35,1791.11,244.24,ORD443833
2023-06-20,West,Beauty,Retail Store,SR016,1,1997.89,1997.89,899.05,1098.84,ORD972872
2023-06-20,East,Sports,Retail Store,SR028,3,4265.92,12797.75,8958.42,3839.33,ORD502641
2023-06-20,South,Beauty,Mobile App,SR019,2,1938.12,3876.24,1744.31,2131.93,ORD716600
2023-06-20,South,Grocery,Online,SR019,1,745.51,745.51,656.05,89.46,ORD564131
2023-06-20,Central,Home & Kitchen,Marketplace,SR028,5,5272.0,26360.01,18979.21,7380.8,ORD868053
2023-06-20,West,Grocery,Retail Store,SR010,1,764.42,764.42,672.69,91.73,ORD605498
2023-06-20,South,Beauty,Mobile App,SR020,2,2026.6,4053.2,1823.94,2229.26,ORD308303
2023-06-20,West,Beauty,Mobile App,SR029,4,2058.03,8232.13,3704.46,4527.67,ORD284128
2023-06-20,West,Beauty,Online,SR024,5,2244.86,11224.32,5050.94,6173.38,ORD117426
2023-06-20,Central,Sports,Retail Store,SR018,4,3649.11,14596.43,10217.5,4378.93,ORD481165
2023-06-20,North,Electronics,Mobile App,SR016,2,23916.55,47833.09,39223.13,8609.96,ORD344074
2023-06-20,North,Beauty,Mobile App,SR012,4,2184.28,8737.14,3931.71,4805.43,ORD737362
2023-06-20,South,Home & Kitchen,Mobile App,SR017,4,5029.39,20117.55,14484.64,5632.91,ORD815011
2023-06-20,North,Home & Kitchen,Mobile App,SR002,2,5810.45,11620.89,8367.04,3253.85,ORD905416
2023-06-20,North,Sports,Marketplace,SR028,2,3346.73,6693.46,4685.42,2008.04,ORD607249
2023-06-20,South,Electronics,Retail Store,SR012,3,22931.08,68793.25,56410.47,12382.78,ORD624368
2023-06-20,South,Electronics,Mobile App,SR030,1,19601.71,19601.71,16073.4,3528.31,ORD406808
2023-06-20,North,Grocery,Mobile App,SR019,1,667.5,667.5,587.4,80.1,ORD184290
2023-06-20,South,Home & Kitchen,Online,SR004,3,5696.82,17090.45,12305.12,4785.33,ORD632377
2023-06-20,North,Grocery,Mobile App,SR024,3,874.43,2623.3,2308.5,314.8,ORD417374
2023-06-20,East,Electronics,Retail Store,SR004,2,19052.12,38104.24,31245.48,6858.76,ORD183264
2023-06-20,South,Sports,Online,SR025,4,4192.09,16768.35,11737.84,5030.51,ORD655015
2023-06-20,South,Electronics,Online,SR016,4,22557.19,90228.75,73987.58,16241.17,ORD984760
2023-06-20,Central,Home & Kitchen,Marketplace,SR008,5,5969.2,29846.0,21489.12,8356.88,ORD782424
2023-06-20,North,Grocery,Online,SR021,1,867.87,867.87,763.73,104.14,ORD285307
2023-06-20,South,Home & Kitchen,Marketplace,SR013,2,5595.35,11190.7,8057.3,3133.4,ORD398887
2023-06-20,North,Sports,Online,SR010,5,3902.23,19511.14,13657.8,5853.34,ORD706361
2023-06-20,Central,Beauty,Retail Store,SR010,4,2414.91,9659.65,4346.84,5312.81,ORD968110
2023-06-20,West,Grocery,Online,SR026,1,839.42,839.42,738.69,100.73,ORD877708
2023-06-20,East,Grocery,Retail Store,SR009,4,790.33,3161.33,2781.97,379.36,ORD588268
2023-06-20,North,Fashion,Online,SR002,2,2721.9,5443.8,3157.4,2286.4,ORD519296
2023-06-20,South,Grocery,Retail Store,SR005,5,702.58,3512.91,3091.36,421.55,ORD729008
2023-06-20,North,Electronics,Online,SR013,4,21523.43,86093.74,70596.87,15496.87,ORD387958
2023-06-20,South,Sports,Marketplace,SR021,1,3752.65,3752.65,2626.86,1125.79,ORD840047
2023-06-20,East,Electronics,Retail Store,SR030,1,22640.61,22640.61,18565.3,4075.31,ORD516466
2023-06-20,North,Fashion,Mobile App,SR020,4,2648.93,10595.73,6145.52,4450.21,ORD172078
2023-06-20,East,Home & Kitchen,Retail Store,SR028,4,5592.04,22368.16,16105.08,6263.08,ORD258560
2023-06-20,South,Fashion,Retail Store,SR029,2,2636.33,5272.66,3058.14,2214.52,ORD643078
2023-06-20,North,Fashion,Retail Store,SR012,4,2526.7,10106.79,5861.94,4244.85,ORD455822
2023-06-20,East,Beauty,Online,SR016,1,2234.48,2234.48,1005.52,1228.96,ORD108143
2023-06-20,South,Sports,Marketplace,SR022,3,3909.19,11727.57,8209.3,3518.27,ORD337270
2023-06-20,Central,Grocery,Mobile App,SR027,1,725.55,725.55,638.48,87.07,ORD997843
2023-06-20,West,Sports,Retail Store,SR018,5,3241.09,16205.45,11343.82,4861.63,ORD957021
2023-06-20,East,Fashion,Mobile App,SR014,2,3362.25,6724.5,3900.21,2824.29,ORD686204
2023-06-20,West,Sports,Retail Store,SR010,1,3892.83,3892.83,2724.98,1167.85,ORD164119
2023-06-20,South,Electronics,Retail Store,SR002,2,20413.7,40827.41,33478.48,7348.93,ORD214342
2023-06-20,Central,Beauty,Online,SR022,3,2111.19,6333.58,2850.11,3483.47,ORD137456
2023-06-20,Central,Fashion,Online,SR007,2,2976.07,5952.15,3452.25,2499.9,ORD460470
2023-06-20,East,Sports,Online,SR002,1,3567.09,3567.09,2496.96,1070.13,ORD441058
2023-06-20,Central,Beauty,Marketplace,SR026,1,2266.56,2266.56,1019.95,1246.61,ORD323200
2023-06-20,South,Home & Kitchen,Marketplace,SR026,1,4760.82,4760.82,3427.79,1333.03,ORD501027
2023-06-20,West,Fashion,Online,SR014,1,3210.11,3210.11,1861.86,1348.25,ORD948426
2023-06-20,South,Electronics,Marketplace,SR017,3,23313.23,69939.69,57350.55,12589.14,ORD324471
2023-06-20,South,Fashion,Mobile App,SR016,1,3204.58,3204.58,1858.66,1345.92,ORD392167
2023-06-20,East,Home & Kitchen,Online,SR017,4,4596.66,18386.64,13238.38,5148.26,ORD813688
2023-06-20,North,Fashion,Retail Store,SR006,1,3142.94,3142.94,1822.91,1320.03,ORD654156
2023-06-20,West,Electronics,Retail Store,SR029,4,18687.2,74748.81,61294.02,13454.79,ORD214493
2023-06-20,South,Electronics,Retail Store,SR002,4,21275.28,85101.13,69782.93,15318.2,ORD460015
2023-06-20,North,Electronics,Online,SR021,3,22942.66,68827.98,56438.94,12389.04,ORD458574
2023-06-21,Central,Sports,Marketplace,SR008,3,3710.59,11131.76,7792.23,3339.53,ORD718566
2023-06-21,North,Sports,Retail Store,SR022,3,4099.99,12299.96,8609.97,3689.99,ORD279059
2023-06-21,South,Beauty,Online,SR014,2,2168.5,4336.99,1951.65,2385.34,ORD440111
2023-06-21,West,Electronics,Retail Store,SR018,3,22428.67,67286.0,55174.52,12111.48,ORD182722
2023-06-21,East,Grocery,Marketplace,SR002,5,847.07,4235.34,3727.1,508.24,ORD280221
2023-06-21,Central,Beauty,Retail Store,SR005,4,1835.4,7341.6,3303.72,4037.88,ORD152961
2023-06-21,West,Home & Kitchen,Mobile App,SR014,1,5648.45,5648.45,4066.88,1581.57,ORD602618
2023-06-21,Central,Fashion,Retail Store,SR002,5,2553.26,12766.28,7404.44,5361.84,ORD375304
2023-06-21,West,Sports,Retail Store,SR018,4,3492.98,13971.94,9780.36,4191.58,ORD841669
2023-06-21,North,Electronics,Online,SR025,5,23987.27,119936.34,98347.8,21588.54,ORD311933
2023-06-21,Central,Grocery,Mobile App,SR020,1,765.9,765.9,673.99,91.91,ORD291678
2023-06-21,West,Electronics,Online,SR018,2,20766.7,41533.4,34057.39,7476.01,ORD387688
2023-06-21,West,Grocery,Mobile App,SR022,1,689.14,689.14,606.44,82.7,ORD186135
2023-06-21,North,Grocery,Online,SR007,5,693.53,3467.63,3051.51,416.12,ORD463697
2023-06-21,East,Electronics,Online,SR022,2,23204.57,46409.15,38055.5,8353.65,ORD931706
2023-06-21,East,Fashion,Mobile App,SR005,3,3352.99,10058.97,5834.2,4224.77,ORD682710
2023-06-21,West,Fashion,Retail Store,SR017,4,2969.55,11878.21,6889.36,4988.85,ORD392083
2023-06-21,East,Sports,Online,SR010,5,3712.8,18564.02,12994.81,5569.21,ORD873640
2023-06-21,Central,Beauty,Retail Store,SR003,2,1829.02,3658.04,1646.12,2011.92,ORD813608
2023-06-21,South,Fashion,Marketplace,SR024,3,3103.05,9309.14,5399.3,3909.84,ORD277515
2023-06-21,North,Sports,Online,SR018,3,3436.98,10310.93,7217.65,3093.28,ORD257914
2023-06-21,East,Grocery,Mobile App,SR001,2,814.16,1628.31,1432.91,195.4,ORD521083
2023-06-21,South,Electronics,Online,SR030,5,23819.46,119097.32,97659.8,21437.52,ORD976419
2023-06-21,East,Electronics,Marketplace,SR022,5,22906.45,114532.24,93916.44,20615.8,ORD277557
2023-06-21,Central,Fashion,Retail Store,SR020,4,2510.11,10040.44,5823.46,4216.98,ORD800079
2023-06-21,East,Beauty,Mobile App,SR015,1,2291.71,2291.71,1031.27,1260.44,ORD805609
2023-06-21,West,Electronics,Mobile App,SR007,1,18699.59,18699.59,15333.66,3365.93,ORD188442
2023-06-21,East,Home & Kitchen,Online,SR012,5,6095.41,30477.06,21943.48,8533.58,ORD810792
2023-06-21,South,Grocery,Mobile App,SR022,4,810.64,3242.55,2853.44,389.11,ORD923723
2023-06-21,West,Beauty,Online,SR001,5,2292.88,11464.38,5158.97,6305.41,ORD687725
2023-06-21,South,Grocery,Marketplace,SR018,2,791.18,1582.36,1392.48,189.88,ORD410091
2023-06-21,East,Electronics,Mobile App,SR028,2,19660.82,39321.63,32243.74,7077.89,ORD841624
2023-06-21,East,Beauty,Online,SR023,3,2336.86,7010.59,3154.77,3855.82,ORD102032
